NodeId:22671	1.0,0.0
NodeId:60902	1.0,0.0,25507
NodeId:8291	1.0,0.0,18,4169,5147,5227,9081,28189,33134,38401,45329,45330
NodeId:10518	1.0,0.0,432
NodeId:60901	1.0,0.0,25507
NodeId:60906	1.0,0.0,25515
NodeId:60907	1.0,0.0,25518,47598,69893,69894
NodeId:60904	1.0,0.0,25514
NodeId:8290	1.0,0.0,8291
NodeId:26566	1.0,0.0
NodeId:26567	1.0,0.0,2271
NodeId:26564	1.0,0.0,2270,6171,7301,61365
NodeId:26565	1.0,0.0
NodeId:26562	1.0,0.0,1173
NodeId:8293	1.0,0.0,249,438,619,621,630,652,1551,1552,1619,2088,2478,2642,2648,2775,6281,6615,6870,7204,12233,12378,12379,13065,17684,21366,45335
NodeId:26560	1.0,0.0,4455,5003,9366,14491,14892,22512,26561,27750,61360
NodeId:26561	1.0,0.0,2270,4482
NodeId:15556	1.0,0.0,854,2197
NodeId:70789	1.0,0.0,67417
NodeId:15551	1.0,0.0,854
NodeId:15550	1.0,0.0,854,34430,39308,53602
NodeId:16885	1.0,0.0,1023
NodeId:75530	1.0,0.0,73626
NodeId:75533	1.0,0.0,73664
NodeId:46134	1.0,0.0,8796
NodeId:65268	1.0,0.0,37767
NodeId:75534	1.0,0.0,73665
NodeId:75537	1.0,0.0,73713
NodeId:75536	1.0,0.0,73683
NodeId:75539	1.0,0.0,73717
NodeId:65265	1.0,0.0
NodeId:65266	1.0,0.0
NodeId:48918	1.0,0.0
NodeId:63793	1.0,0.0
NodeId:65261	1.0,0.0
NodeId:65262	1.0,0.0,37758
NodeId:65263	1.0,0.0,37758
NodeId:393	1.0,0.0,1,22,34,117,145,165,185,765,1346,1596
NodeId:392	1.0,0.0,1,18,63,282,329,735,888,1190,1896,2057,2120,2464,3286,3827,4162,4260,4955,5104,6653,9365
NodeId:391	1.0,0.0,1,4,5,6,8,18,31,67,138,222,288,318,374,404,411,442,508,699,776,796,926,979,1005,1008,1029,1126,1129,1401,1890,2444,2873,3184,3557,8412,9720
NodeId:390	1.0,0.0,1,6,363,408,699,844,1006,2197,4454,5049,9881
NodeId:397	1.0,0.0,1,75,81,90,93,100,107,164,210,354,386,396,401,403,407,408,449,550,560,640,728,765,852,1218,1265,1275,1496,1632,2008,2276,2478,2558,3187,3392,4679,5332,10045,71398
NodeId:396	1.0,0.0,1,2,4,6,27,31,38,43,57,99,290,295,395,401,508,546,634,637,681,737,776,1011,1014,1120,1129,1173,1561,1713,1714,1719,1750,2281,2339,2439,2446,2479,2866,2895,3004,3379,3687,3751,6219,8113,10036
NodeId:395	1.0,0.0,1,10,15,18,26,27,30,32,35,39,40,44,46,49,64,65,66,77,85,90,93,103,105,111,113,119,138,141,169,235,277,279,281,296,297,325,333,374,375,381,383,401,402,409,411,438,440,442,443,447,546,550,551,556,586,639,653,663,665,689,716,719,721,725,735,737,769,787,791,808,848,849,860,918,923,932,970,972,975,983,993,997,999,1004,1018,1106,1108,1120,1123,1129,1145,1170,1173,1177,1179,1182,1186,1251,1254,1255,1259,1262,1304,1306,1401,1607,1712,1714,1715,1716,1740,1741,1747,1748,1753,1754,1758,1918,2023,2025,2029,2030,2033,2042,2082,2090,2232,2243,2255,2318,2424,2512,2590,2816,2899,2941,3062,3264,3285,3505,3601,3717,3723,4030,4412,4420,4521,4560,5064,5131,5275,5393,5414,6148,6871,6900,7599,8021,8397,8652,9479,10001,10002,10003
NodeId:394	1.0,0.0,1,4,12,14,19,24,27,29,30,37,43,48,50,51,54,55,58,61,65,69,72,74,77,83,96,100,102,103,109,116,117,125,127,128,135,141,225,233,238,326,329,335,360,398,401,402,409,415,418,421,426,443,453,555,563,624,684,696,725,745,782,784,789,846,863,913,975,1014,1029,1036,1167,1181,1206,1207,1254,1716,1719,1755,2032,2424
NodeId:59735	1.0,0.0
NodeId:399	1.0,0.0,1,12,31,47,52,106,119,326,329,359,377,382,388,405,426,427,433,436,444,530,684,720,765,766,780,932,956,1007,1075,1167,1179,1212,1277,1314,1323,1901,2062,2312,2361,3173,3261,3463,3542,3676,4527,10068,71398
NodeId:398	1.0,0.0,1,5,12,14,20,28,29,30,40,43,48,50,59,61,72,73,77,96,102,103,104,117,118,210,223,301,312,315,401,402,428,433,550,555,726,729,730,733,738,793,994,1015,1176,1191,1296,1309,1400,1619,1622,2118,2375,2651,2752,2800,4187,10053
NodeId:59734	1.0,0.0
NodeId:48913	1.0,0.0,10976
NodeId:75309	1.0,0.0,72190,75731
NodeId:48912	1.0,0.0,10975,67947
NodeId:32224	1.0,0.0,3686,5141,5382
NodeId:32225	1.0,0.0,737,3687,19154,63449
NodeId:32226	1.0,0.0,3687
NodeId:32227	1.0,0.0,3688
NodeId:32220	1.0,0.0,3685,7579,63443
NodeId:32221	1.0,0.0,3685,9478
NodeId:32222	1.0,0.0,143,715,3685,3900,4302,7957,71405
NodeId:32223	1.0,0.0,3686,8423,63446,63447
NodeId:32228	1.0,0.0
NodeId:32229	1.0,0.0,3690
NodeId:41067	1.0,0.0
NodeId:75289	1.0,0.0,72108
NodeId:3749	1.0,0.0,49,381,534,719,737,918,1574,2024,2461,2590,2757,3458,3684
NodeId:3746	1.0,0.0,49
NodeId:3747	1.0,0.0,49,2037,5818
NodeId:3744	1.0,0.0,49,295,374,376,497,639,1350,3341,3601,26788
NodeId:3745	1.0,0.0,49,241,1353,3600
NodeId:3742	1.0,0.0,49,546,975,1712
NodeId:3743	1.0,0.0,27,49,725,2752,8664,32356
NodeId:3740	1.0,0.0,49,7618
NodeId:3741	1.0,0.0,49,440
NodeId:31977	1.0,0.0,3594
NodeId:69644	1.0,0.0
NodeId:72599	1.0,0.0,737,1908
NodeId:28102	1.0,0.0,2644
NodeId:67499	1.0,0.0,47030,65187
NodeId:73850	1.0,0.0,973
NodeId:41063	1.0,0.0,6467
NodeId:41394	1.0,0.0,6570
NodeId:60456	1.0,0.0,24624
NodeId:25988	1.0,0.0,2176,6497,7393,7619
NodeId:57661	1.0,0.0,20480
NodeId:57660	1.0,0.0,20480
NodeId:57663	1.0,0.0
NodeId:57662	1.0,0.0,20486
NodeId:57665	1.0,0.0
NodeId:57664	1.0,0.0
NodeId:57667	1.0,0.0,20497
NodeId:57666	1.0,0.0,20487
NodeId:57669	1.0,0.0,20508
NodeId:57668	1.0,0.0,69421
NodeId:58708	1.0,0.0,21879,25756
NodeId:69645	1.0,0.0,59129
NodeId:41395	1.0,0.0,6572
NodeId:52103	1.0,0.0,13695
NodeId:52102	1.0,0.0,13695,68488,68489
NodeId:52101	1.0,0.0
NodeId:52100	1.0,0.0,13694
NodeId:52107	1.0,0.0
NodeId:52106	1.0,0.0,68490
NodeId:52105	1.0,0.0,13700
NodeId:52104	1.0,0.0,737,13700
NodeId:16064	1.0,0.0,938
NodeId:25981	1.0,0.0,2174,20396
NodeId:52109	1.0,0.0,13706
NodeId:52108	1.0,0.0
NodeId:70788	1.0,0.0,67417
NodeId:25980	1.0,0.0,1164,2174,20142
NodeId:69642	1.0,0.0,59076,71139
NodeId:60018	1.0,0.0,23968
NodeId:60019	1.0,0.0,23965
NodeId:60014	1.0,0.0,23956
NodeId:60015	1.0,0.0,23956
NodeId:60016	1.0,0.0,23957
NodeId:60017	1.0,0.0,23967,69768
NodeId:60010	1.0,0.0,23948
NodeId:60011	1.0,0.0,41062
NodeId:52979	1.0,0.0,68655
NodeId:60013	1.0,0.0,23954
NodeId:31162	1.0,0.0,3440
NodeId:31163	1.0,0.0,18,3440
NodeId:69643	1.0,0.0
NodeId:21930	1.0,0.0,7889,9412,12127,12498,18955,20463,23676,29490,50358,58718,58719
NodeId:21931	1.0,0.0,11519,58723
NodeId:21932	1.0,0.0,1636,58726
NodeId:21933	1.0,0.0,1749
NodeId:21934	1.0,0.0,1815,9426,45481,58727,58728
NodeId:21935	1.0,0.0,3892,4039,4956
NodeId:21936	1.0,0.0,4931,5969,22344
NodeId:21937	1.0,0.0,1636,3518,58729
NodeId:21938	1.0,0.0,1636,2044,2063,4959,4969,5648,7609,8363,9426,11054,12498,13136,14512,14532,14543,14552,14558,15367,17251,17691,18946,18955,19157,19665,20086,21570,22347,22348,22365,22870,22871,22938,23465,23678,23991,24719,24720,24723,24739,25773,31414,31415,31594,32378,32424,33499,33500,34116,37071,47040,47044,50693,51637,51640,52684,52685,52686,52689,52769,55329,57303,58730,58731,58732,58733,58734,58735
NodeId:21939	1.0,0.0,1636,3599,8616
NodeId:37233	1.0,0.0,5039
NodeId:69640	1.0,0.0,59075
NodeId:57085	1.0,0.0,19806
NodeId:57084	1.0,0.0,19806,57080
NodeId:10510	1.0,0.0,432
NodeId:57086	1.0,0.0,19806
NodeId:57081	1.0,0.0,19806,57080
NodeId:57080	1.0,0.0,19806,57081
NodeId:57083	1.0,0.0,19806,57079
NodeId:57082	1.0,0.0
NodeId:57089	1.0,0.0,37615
NodeId:31168	1.0,0.0,3442
NodeId:75303	1.0,0.0,72166
NodeId:58775	1.0,0.0,21973
NodeId:19973	1.0,0.0,1460
NodeId:31169	1.0,0.0,3442
NodeId:19972	1.0,0.0,1460,2949,3110
NodeId:69641	1.0,0.0,59075
NodeId:55834	1.0,0.0,69140
NodeId:19970	1.0,0.0,1459
NodeId:8801	1.0,0.0,303,8764,8799,8800,8804,8805,19734
NodeId:274	1.0,0.0,0,18,52,376,409,440,721,957,2239,8361,8362,8363,8364,8365
NodeId:60831	1.0,0.0,25368
NodeId:75300	1.0,0.0
NodeId:53912	1.0,0.0,15851
NodeId:19976	1.0,0.0,1460,10234,19603,19977
NodeId:6819	1.0,0.0,134,733,771,1815,2147,2444,2867,3272,3899,5140,7248,7983,8433,8966,18529,27354,42238
NodeId:6818	1.0,0.0,18,134,431,1225,1274,1438,2063,2440,2969,3507,4278,4416,4454,5034,5941,8217,8433,8754,9397,13227,18254,27219,28264,34492,41061,42225,42236
NodeId:19975	1.0,0.0,19,1460,3138,3555,4976,6688,57241,57242
NodeId:20593	1.0,0.0,1514
NodeId:6811	1.0,0.0,134,319,791,1179,2512,4098,7454,8072,10063,28014,39335
NodeId:6810	1.0,0.0,134,143,381,766,863,1111,1247,1613,2226,2230,2250,4041,4062,4521,4947,5104,5386,6634,8164
NodeId:15702	1.0,0.0,10256
NodeId:6812	1.0,0.0,134,431,737,849,1028,1274,1443,1910,1918,2241,2248,4278,4412,4876,5952,6557,7253,11111,11699,15414,16869
NodeId:6815	1.0,0.0,18,134,388,549,789,790,1412,1432,2236,2647,3703,3857,4956,5104,5144,5177,6583,7579,11943,12827,23991
NodeId:6814	1.0,0.0,18,134,143,385,697,766,862,1179,1247,1407,1408,1439,1635,1702,1899,3507,3685,3876,4046,4406,4454,4596,4698,5128,5309,5354,5952,5969,6820,7529,9490,18940,21923,22566,42228
NodeId:6817	1.0,0.0,1,28,77,134,136,143,299,451,652,689,727,766,920,1083,1179,1299,1649,2063,2432,2640,2991,3174,3273,3830,4561,4574,4703,4797,5959,6245,6624,6630,6820,8734,9508,9645,10818,10820,10829,10949,11142,13969
NodeId:6816	1.0,0.0,29,134,433,964,1059,1931,2651,3120,4193,4577,13299,16250,16252
NodeId:9757	1.0,0.0,378
NodeId:9756	1.0,0.0,378,637,689,1800,7687,24774
NodeId:9755	1.0,0.0,377,440,1440,1719,1776,1857,2512,4416,5503,5829,6680,6774,9503,47453,47454
NodeId:9754	1.0,0.0,377,3388,5711,9752
NodeId:9753	1.0,0.0,377,2706,3204,3949,3951,5588,7067,7400,7418,7661,8712,8769,8770,8771,8772,8773,8774,8776,8777,8778,8780,8781,8783,8784,8787,8788,8789,8790,8796,8797,8798,8809,9504,10106,10109,10426,11878,13006,13832,17798,18343,18502,19047,19048,19049,19343,19733,19737,19740,19742,19743,20434,20557,20559,21103,23031,24576,24577,25800,28162,29616,29628,29672,46066
NodeId:9752	1.0,0.0,377,3388,3805,9193,9754,47452
NodeId:9751	1.0,0.0,377,413,689,1607,2997,8948
NodeId:9750	1.0,0.0,377,386,737,1025,1647,7131,12838
NodeId:75301	1.0,0.0
NodeId:59245	1.0,0.0,22717
NodeId:19979	1.0,0.0,1461
NodeId:9759	1.0,0.0,43,295,378,539,1278,2381,3448,11852,22436,47456
NodeId:9758	1.0,0.0,378,415,737,1443,1898,2325,3118,3505,4559,5791,6489,13577,17395
NodeId:37304	1.0,0.0
NodeId:37305	1.0,0.0
NodeId:37306	1.0,0.0
NodeId:37307	1.0,0.0
NodeId:24142	1.0,0.0,8989
NodeId:24143	1.0,0.0
NodeId:37302	1.0,0.0
NodeId:37303	1.0,0.0
NodeId:37308	1.0,0.0,5076,65104
NodeId:37309	1.0,0.0
NodeId:24148	1.0,0.0,1849
NodeId:24149	1.0,0.0,1849,3936,4455,17429,24151,34604,43329,49149,57191
NodeId:49162	1.0,0.0,11188
NodeId:42963	1.0,0.0,7104
NodeId:55839	1.0,0.0,18446
NodeId:24862	1.0,0.0,1911,2639,11054,28031,52124
NodeId:59959	1.0,0.0,23883
NodeId:59958	1.0,0.0,23883,69762
NodeId:54279	1.0,0.0
NodeId:59951	1.0,0.0,23874,69759
NodeId:59950	1.0,0.0,23871
NodeId:59953	1.0,0.0,23874
NodeId:54278	1.0,0.0
NodeId:59955	1.0,0.0,23879
NodeId:59954	1.0,0.0,23876
NodeId:59957	1.0,0.0,23881
NodeId:59956	1.0,0.0,23882
NodeId:54277	1.0,0.0
NodeId:3876	1.0,0.0,1,53,136,1424,2113,2144,2191,2197,2638,2688,2707,3520,3860,3863,3875,3893,3948,3986,4416,6491,6493,6495,6496,6501,6669,6686,7312,8715,8735,9819,10414,10416,10446,12905,12907,13002,18351,21367,28342,28638
NodeId:18531	1.0,0.0,1305,16334
NodeId:24865	1.0,0.0,1911,17429,19572
NodeId:54275	1.0,0.0,68874
NodeId:65368	1.0,0.0,38266
NodeId:54274	1.0,0.0
NodeId:10515	1.0,0.0,432
NodeId:37072	1.0,0.0,1719,4969,6466,19157
NodeId:54272	1.0,0.0
NodeId:68348	1.0,0.0,51245
NodeId:54271	1.0,0.0,16248
NodeId:68344	1.0,0.0,51200
NodeId:68345	1.0,0.0,51236
NodeId:68346	1.0,0.0,51244
NodeId:54270	1.0,0.0,16248
NodeId:68340	1.0,0.0
NodeId:68341	1.0,0.0
NodeId:68342	1.0,0.0,51175
NodeId:68343	1.0,0.0,51179
NodeId:67378	1.0,0.0,46461
NodeId:67379	1.0,0.0,46467
NodeId:67374	1.0,0.0,46436
NodeId:67375	1.0,0.0,46446
NodeId:67376	1.0,0.0,18,46448
NodeId:67377	1.0,0.0
NodeId:67370	1.0,0.0
NodeId:67371	1.0,0.0
NodeId:67372	1.0,0.0,46423
NodeId:67373	1.0,0.0
NodeId:24867	1.0,0.0,1911
NodeId:52468	1.0,0.0,14320,52469
NodeId:34607	1.0,0.0,4278
NodeId:68882	1.0,0.0,54321
NodeId:52469	1.0,0.0,14320
NodeId:69726	1.0,0.0
NodeId:30334	1.0,0.0,3249,37822,62706
NodeId:30226	1.0,0.0
NodeId:30336	1.0,0.0,1619,3249,3655,4061,4415,5206,11232,21401,37745,57307,62707
NodeId:30337	1.0,0.0,3249,5545
NodeId:30330	1.0,0.0,3244
NodeId:30331	1.0,0.0
NodeId:30332	1.0,0.0,3245
NodeId:15161	1.0,0.0,18,118,143,780,790,828,849,1561,1776,2061,2111,2248,2512,2602,2750,3414,3540,5313,5730,6160,6167,7042,7430,7657,7912,7932,10255,17214,18153,31879,34952,53321,53322,53323,53324,53325
NodeId:30338	1.0,0.0,18,136,790,1409,1617,1619,1621,3249
NodeId:30224	1.0,0.0
NodeId:68417	1.0,0.0,51699
NodeId:44805	1.0,0.0
NodeId:15163	1.0,0.0,828,21019,35497,53328,53329,53330,53331
NodeId:7567	1.0,0.0,172,3311,4955
NodeId:75140	1.0,0.0,1471
NodeId:30222	1.0,0.0,13723
NodeId:49165	1.0,0.0,11188
NodeId:7564	1.0,0.0,172
NodeId:55219	1.0,0.0,17513
NodeId:15165	1.0,0.0,828
NodeId:52460	1.0,0.0,14301
NodeId:64780	1.0,0.0,35901
NodeId:44806	1.0,0.0,8122
NodeId:15166	1.0,0.0,18,828,1647,3432,4045,28041
NodeId:52461	1.0,0.0,14303
NodeId:44801	1.0,0.0,25283,67008
NodeId:42196	1.0,0.0,6792
NodeId:15167	1.0,0.0,828,1177,2111,4688,36203,53332
NodeId:52462	1.0,0.0,14303
NodeId:7563	1.0,0.0,143,172,5143,43906,43907
NodeId:72394	1.0,0.0,2637
NodeId:72395	1.0,0.0,2637
NodeId:72396	1.0,0.0,2637
NodeId:72397	1.0,0.0,1396,75375
NodeId:72390	1.0,0.0,1606
NodeId:7560	1.0,0.0,172,43903
NodeId:72392	1.0,0.0,1606
NodeId:72393	1.0,0.0,1606,75374
NodeId:52464	1.0,0.0,14311,20331,20336
NodeId:66859	1.0,0.0,44093
NodeId:44802	1.0,0.0,51957
NodeId:72398	1.0,0.0
NodeId:72399	1.0,0.0,1396
NodeId:64679	1.0,0.0,35529
NodeId:52466	1.0,0.0,14317
NodeId:52467	1.0,0.0,14318
NodeId:35218	1.0,0.0,4420
NodeId:35219	1.0,0.0,4420
NodeId:53563	1.0,0.0,15509
NodeId:35214	1.0,0.0,4418
NodeId:35215	1.0,0.0,67,374,4418,4620,7127,9846,25072,61695
NodeId:35216	1.0,0.0,4419
NodeId:35217	1.0,0.0,4420
NodeId:35210	1.0,0.0,4417
NodeId:63026	1.0,0.0,31103
NodeId:35212	1.0,0.0,4418,9124
NodeId:35213	1.0,0.0,4418
NodeId:23266	1.0,0.0,1773,31361
NodeId:23267	1.0,0.0,1773
NodeId:23264	1.0,0.0,1773
NodeId:23265	1.0,0.0,1773,23270,59556,59557,59558
NodeId:23262	1.0,0.0,1773
NodeId:23263	1.0,0.0,1773,14552
NodeId:23752	1.0,0.0,1818
NodeId:14180	1.0,0.0,751,13277
NodeId:63020	1.0,0.0,31084
NodeId:58469	1.0,0.0,21634
NodeId:23268	1.0,0.0,1773,59559
NodeId:23269	1.0,0.0,1773
NodeId:50039	1.0,0.0,11844
NodeId:67089	1.0,0.0,44995
NodeId:69722	1.0,0.0,59705
NodeId:63022	1.0,0.0,31099
NodeId:50038	1.0,0.0
NodeId:63023	1.0,0.0,31100
NodeId:32449	1.0,0.0,3783
NodeId:58670	1.0,0.0,21823
NodeId:10703	1.0,0.0,143,663,844,917,1274,1401,1443,1471,1712,1918,2023,2065,2235,2241,2250,2969,2984,3062,3505,4010,4076,4411,4619,4674,4969,5680,5934,5941,6558,6561,6990,7253,7301,7732,8363,9397,14098,14476,15347,20203,22179,48577
NodeId:20595	1.0,0.0,1514,4045
NodeId:10702	1.0,0.0,18,40,790,1008,1128,1173,1437,2495,2867,3281,3892,4161,4211,6326,6786,6854,9018,16733,17286
NodeId:59824	1.0,0.0,23672
NodeId:10701	1.0,0.0,446,530,1892,3014,4259,71400
NodeId:43859	1.0,0.0
NodeId:10700	1.0,0.0,18,19,388,446,556,699,707,733,780,854,952,1000,1014,1106,1109,1172,1179,1401,1596,1694,2046,2059,2444,2646,2775,2991,3115,3266,3687,3783,4208,4325,4412,4559,4692,4867,4966,6090,6291,7125,8205,8244,13850,16935,22513,29529,48569,48570
NodeId:43853	1.0,0.0,7522
NodeId:10707	1.0,0.0,23360
NodeId:43851	1.0,0.0,7522,23837
NodeId:43850	1.0,0.0,7522
NodeId:43857	1.0,0.0,7524,37407
NodeId:43856	1.0,0.0
NodeId:43855	1.0,0.0,7524,15205,23296,26938,28095,31781,33653
NodeId:10706	1.0,0.0,446,48586
NodeId:10705	1.0,0.0,18,136,446,888,1142,1756,1778,5273,5958,7697,9072,10599
NodeId:50030	1.0,0.0,11832
NodeId:67229	1.0,0.0
NodeId:10704	1.0,0.0,18,1813,4282,44712,48579
NodeId:50033	1.0,0.0,11834
NodeId:49164	1.0,0.0,11188
NodeId:6778	1.0,0.0,13,28,44,49,118,133,138,143,299,418,549,732,794,909,1023,1224,1315,1445,1472,1550,1623,1637,1649,1849,1899,2041,2059,2111,2120,2471,2530,2537,2678,2696,2896,3276,3499,3523,3666,3828,3836,3976,4061,4162,4170,4416,4633,4954,5109,5306,5451,5831,5942,5953,5972,6166,6522,6563,7928,8058,8288,8655,8734,9316,11454,12560,13351,13387,13510,14588,15113,17235,18016,18427,18988,19290,19462,20024,20673,21084,21164,26765,42172,42176,42177,42178,42179,42180
NodeId:6779	1.0,0.0,1,133,382,1409,1450,1518,1630,1665,1756,1892,2118,2244,2751,3281,3505,3540,4416,4952,5308,6173,6369,7141,8370,9310,10250,11349,19564
NodeId:6774	1.0,0.0,28,49,77,125,128,133,225,356,376,418,440,473,546,576,581,646,725,735,746,780,784,918,997,1171,1185,1255,1321,1412,1502,1509,1516,1518,1617,1620,1621,1635,1655,1741,1849,1857,1860,1911,2102,2349,2375,2444,2497,2629,2654,2704,2743,2757,2906,3075,3216,3473,3505,3832,3837,3964,3979,4041,4118,4133,4252,4342,4357,4360,4368,4416,4423,4453,4454,4480,4507,4571,4573,4799,4804,4946,4961,5262,5272,5354,5518,5529,5833,5895,5905,5952,6172,6478,6604,7118,7636,7641,7831,7928,7944,7983,8286,8288,8292,8362,8705,8808,9084,9562,9629,9660,9755,9855,10364,10404,10448,10488,10846,11054,11200,11247,11550,11766,12022,12301,12596,12789,12867,13027,13437,13706,13835,14131,14493,14502,14553,14610,14689,14879,16385,16537,16944,17499,18007,18341,18361,18481,18615,18988,19523,19921,20417,20546,20552,20623,20710,20826,20873,21754,21996,22260,22543,23975,23977,24067,24137,24242,24430,25352,27802,28433,29621,30385,30474,30925,30946,32487,32577,32880,32907,32920,33258,33517,33786,34463,34891,34903,34930,36891,39656,39674,39943,40138,41050,41060,41196,41292,42121,42122,42123,42124,42125,42126,42127,42128,42129,42130,42131,42132,42133,42134,42135,42136,42137,42138,42139,42140,42141,42142,42143,42144,42145,42146,42147,42148,42149,42150,42151,42152,42153,42154,42155,42156,42157,42158,42159,42160,42161,42162,45783,51280,52171,52581,57132,57973,58778,63183,64048,71025,71414,72610,72611,72612,72613,72614,72615,72616,72617,72618,72619,72620,72621,72622,72623,72624,72625,72626,72627,75816
NodeId:6775	1.0,0.0,133,6768
NodeId:6776	1.0,0.0,112,133,143,786,1503,1506,1621,1634,1665,1818,1857,4123,6035,7442,7723,7843,9562,17073,19480,21101,22297,24344,24448,39354,41944,42115,42163,42164,42165,42166,42167,42168,42169
NodeId:6777	1.0,0.0,133,1429,1533,1621,1908,2512,4161,4512,34033,42174
NodeId:6770	1.0,0.0,133,2704,3282,6764,28369,42117
NodeId:6771	1.0,0.0,40,118,133,217,233,369,452,652,656,660,826,1181,1460,1480,1484,1554,1617,2047,2049,2052,2084,2118,2180,2195,2198,2201,2375,3540,3580,4070,4313,4798,6788,7618,8974,11813,15140,20309
NodeId:6772	1.0,0.0,18,40,72,128,133,136,301,398,420,429,433,684,702,726,737,738,771,780,790,851,993,1177,1224,1276,1283,1324,1398,1405,1411,1514,1520,1564,1567,1581,1619,1620,1658,1719,1894,1895,1910,2059,2146,2195,2228,2236,2239,2638,2639,2656,2696,3116,3142,3249,3277,3462,3534,3703,3836,3896,3899,3976,3995,4045,4098,4340,4354,4363,4415,4416,4606,4805,4946,5056,5952,5968,6054,6171,6877,7817,8062,8219,8745,10849,11190,12551,14016,14557,14559,18579,18738,29940,35785
NodeId:6773	1.0,0.0,130,133,1429,7522,9388,10427,16603,17261,25689,31420
NodeId:73447	1.0,0.0
NodeId:73446	1.0,0.0
NodeId:73445	1.0,0.0
NodeId:73444	1.0,0.0
NodeId:73443	1.0,0.0
NodeId:50037	1.0,0.0,11844
NodeId:73441	1.0,0.0
NodeId:73440	1.0,0.0
NodeId:21619	1.0,0.0,1614,7579
NodeId:24375	1.0,0.0
NodeId:73449	1.0,0.0
NodeId:73448	1.0,0.0
NodeId:55209	1.0,0.0,17488
NodeId:23651	1.0,0.0,1815
NodeId:44662	1.0,0.0,7894
NodeId:55208	1.0,0.0,17488
NodeId:6935	1.0,0.0,136,42522,42523
NodeId:49565	1.0,0.0
NodeId:61476	1.0,0.0,26806
NodeId:21614	1.0,0.0,1614
NodeId:49567	1.0,0.0,11480,17200
NodeId:46798	1.0,0.0,9296
NodeId:2809	1.0,0.0,31,102
NodeId:49561	1.0,0.0,11475
NodeId:14187	1.0,0.0,751
NodeId:49560	1.0,0.0
NodeId:55201	1.0,0.0,66393
NodeId:53149	1.0,0.0
NodeId:21613	1.0,0.0,1614
NodeId:55200	1.0,0.0,17482
NodeId:25952	1.0,0.0,18,299,1023,1274,1516,2169,4416
NodeId:21612	1.0,0.0,1614,3272,3703,8644
NodeId:18581	1.0,0.0,1315,28550,55903
NodeId:55203	1.0,0.0
NodeId:54068	1.0,0.0,16036
NodeId:55202	1.0,0.0
NodeId:32606	1.0,0.0,3847
NodeId:53064	1.0,0.0
NodeId:14186	1.0,0.0,751
NodeId:55204	1.0,0.0,17486
NodeId:68880	1.0,0.0,54318
NodeId:24376	1.0,0.0
NodeId:72541	1.0,0.0,368
NodeId:52389	1.0,0.0,14108
NodeId:21409	1.0,0.0,1575
NodeId:55206	1.0,0.0,17486
NodeId:49167	1.0,0.0,11188
NodeId:58549	1.0,0.0,21704
NodeId:42810	1.0,0.0
NodeId:42811	1.0,0.0,22842
NodeId:42812	1.0,0.0
NodeId:42813	1.0,0.0
NodeId:42814	1.0,0.0
NodeId:42815	1.0,0.0
NodeId:42816	1.0,0.0
NodeId:42817	1.0,0.0
NodeId:42818	1.0,0.0
NodeId:42819	1.0,0.0
NodeId:68960	1.0,0.0,54729
NodeId:64755	1.0,0.0
NodeId:25951	1.0,0.0,2169
NodeId:5058	1.0,0.0,45,78,83,125,210,319,408,686,725,733,1008,1181,1312,2557,3134,4357,5575,6977,8238
NodeId:5059	1.0,0.0,0,66,67,72,78,120,128,172,301,368,378,429,432,549,555,556,697,789,883,888,927,995,1029,1172,1268,1305,1390,1400,1401,1432,1574,1581,1618,1620,1718,1751,1782,1902,2025,2037,2057,2066,2120,2144,2147,2245,2464,2644,2995,3431,3433,3458,3501,3979,3984,4165,4260,5032,5140,5204,5393,5412,5630,5969,6040,6864,6947,6949,7609,7828,8003,8363,9257,10060,10939,11226,11262,15201,15462,17012,18116,71400
NodeId:58548	1.0,0.0,21704,26436,61317
NodeId:5054	1.0,0.0,78,401,550,555,705,766,2800,4115,5610,18187
NodeId:5055	1.0,0.0,40,78,143,169,635,854,952,1002,1075,1288,1665,1918,2110,2222,2241,2248,2861,3431,4969,6553,6810,8363,10271,10483,11695,13443,14476,16014,23234,36320,37253,71402
NodeId:5056	1.0,0.0,1,18,77,78,143,675,1008,1898,2043,2792,3273,3392,3462,4041,4320,4574,5642,8217,8373,8657,8989,9636,71383
NodeId:5057	1.0,0.0,63,77,78,576,794,3457,4704,6808
NodeId:5050	1.0,0.0,18,78,92,120,210,223,390,446,688,694,733,909,919,995,1029,1164,1179,1400,1430,1440,1613,1699,1778,2602,2643,3189,5204,5253,8003,10348,10599,11225,11234,15201,17334,17691,22015,37239
NodeId:5051	1.0,0.0,27,78,118,191,300,377,401,549,588,634,746,776,780,789,1014,1075,1172,1179,1191,1219,1438,1642,1690,1756,2075,2464,2648,3044,3173,3462,3564,3783,5791,6136,6653,6752,37241
NodeId:5052	1.0,0.0,78,143,1075,1471,1753,2463,2991,6375,6871,7249,7302,25368
NodeId:5053	1.0,0.0,78,385,452,724,1283,1460,1471,1892,4342,4414,4415,5038,6464,18773,20787,33533,37244,37245,37246,37247,37248,37249,37250,37251,37252
NodeId:38569	1.0,0.0
NodeId:38568	1.0,0.0
NodeId:64907	1.0,0.0
NodeId:38561	1.0,0.0
NodeId:38560	1.0,0.0,5351
NodeId:38563	1.0,0.0,5353
